time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-06T17:19:48.400Z,35.8646667,-117.6545,5.93,2.48,ml,14,114,0.08284,0.32,ci,ci38466119,2019-07-06T22:20:01.614Z,"24km ESE of Little Lake, CA",earthquake,0.82,2.04,0.222,27,automatic,ci,ci
2019-07-06T17:18:21.440Z,35.5719986,-117.3600006,2.24,3.02,ml,27,140,0.04709,0.16,ci,ci38466103,2019-07-06T18:55:03.546Z,"21km S of Trona, CA",earthquake,0.45,0.56,0.237,25,reviewed,ci,ci
2019-07-06T17:17:54.020Z,35.6678333,-117.4898333,1.86,2.71,ml,17,93,0.08422,0.18,ci,ci38466095,2019-07-06T21:16:45.902Z,"14km SW of Searles Valley, CA",earthquake,0.33,0.79,0.163,25,automatic,ci,ci
2019-07-06T17:16:39.920Z,35.5603333,-117.3586667,3.5,2.63,ml,22,75,0.03563,0.19,ci,ci38466079,2019-07-06T17:22:37.367Z,"23km S of Trona, CA",earthquake,0.33,0.69,0.204,26,automatic,ci,ci
2019-07-06T17:15:44.780Z,35.5526667,-117.4383333,0.42,2.54,ml,27,66,0.03897,0.19,ci,ci38466071,2019-07-06T17:19:40.230Z,"23km ESE of Ridgecrest, CA",earthquake,0.3,0.6,0.146,26,automatic,ci,ci
2019-07-06T17:14:17.330Z,35.6365,-117.434,2.72,3.07,ml,41,50,0.05493,0.17,ci,ci38466063,2019-07-06T22:16:45.960Z,"15km S of Searles Valley, CA",earthquake,0.17,0.32,0.128,156,reviewed,ci,ci
2019-07-06T17:10:23.100Z,35.7275,-117.5666667,7.88,2.47,ml,28,67,0.1537,0.16,ci,ci38466039,2019-07-06T17:14:10.260Z,"15km WSW of Searles Valley, CA",earthquake,0.27,1.29,0.092,26,automatic,ci,ci
2019-07-06T17:09:01.490Z,35.9608345,-117.2730026,2.87,3.27,ml,42,45,0.07024,0.16,ci,ci38466023,2019-07-06T22:16:16.326Z,"24km NNE of Trona, CA",earthquake,0.2,0.8,0.226,23,reviewed,ci,ci
2019-07-06T17:08:08.311Z,60.1075,-141.5148,1.1,2.5,ml,,,,1.28,ak,ak0198ljnzzz,2019-07-06T20:06:26.703Z,"51km E of Cape Yakataga, Alaska",ice quake,,7.8,,,automatic,ak,ak
2019-07-06T17:05:05.140Z,18.8333,-68.8056,49,2.93,md,10,162,0.5956,0.01,pr,pr2019187015,2019-07-06T21:02:27.040Z,"9km NNW of Otra Banda, Dominican Republic",earthquake,2.4,1.32,0.44,10,reviewed,pr,pr
2019-07-06T17:04:58.240Z,35.694,-117.5568333,1.72,2.75,ml,30,59,0.1321,0.16,ci,ci38465983,2019-07-06T17:15:49.680Z,"14km NE of Ridgecrest, CA",earthquake,0.22,0.56,0.149,25,automatic,ci,ci
2019-07-06T16:48:38.280Z,35.5701667,-117.5111667,6.06,2.71,ml,28,43,0.04311,0.21,ci,ci38465831,2019-07-06T17:30:55.182Z,"16km ESE of Ridgecrest, CA",earthquake,0.33,1.09,0.142,28,automatic,ci,ci
2019-07-06T16:48:07.010Z,35.6465,-117.4423333,6.06,2.7,ml,21,96,0.06202,0.15,ci,ci38465823,2019-07-06T22:14:41.976Z,"14km SSW of Searles Valley, CA",earthquake,0.3,0.76,0.12,25,automatic,ci,ci
2019-07-06T16:47:21.470Z,35.8846667,-117.7311667,5.24,2.97,ml,16,121,0.08073,0.15,ci,ci38465815,2019-07-06T22:11:54.791Z,"17km ESE of Little Lake, CA",earthquake,0.34,1.13,0.14,105,reviewed,ci,ci
2019-07-06T16:46:55.700Z,35.899,-117.6831667,2.71,2.65,ml,22,53,0.07559,0.19,ci,ci38465807,2019-07-07T00:05:14.319Z,"21km ESE of Little Lake, CA",earthquake,0.27,0.64,0.142,26,automatic,ci,ci
2019-07-06T16:43:01.560Z,35.8906667,-117.7211667,5.07,2.72,ml,22,52,0.0893,0.22,ci,ci38465775,2019-07-06T16:53:50.810Z,"18km ESE of Little Lake, CA",earthquake,0.42,1.84,0.114,21,automatic,ci,ci
2019-07-06T16:42:05.130Z,35.8773333,-117.7165,2.99,3.51,ml,61,34,0.07909,0.21,ci,ci38465759,2019-07-07T16:43:40.594Z,"18km ESE of Little Lake, CA",earthquake,0.13,0.55,0.119,135,reviewed,ci,ci
2019-07-06T16:41:12.470Z,35.91416667,-99.46916667,13.46,2.87,ml,77,90,0,0.18,ok,ok2019ndcp,2019-07-08T14:28:43.978Z,"37km NNE of Cheyenne, Oklahoma",earthquake,,1.5,0.24,21,reviewed,ok,ok
2019-07-06T16:41:10.680Z,35.7808333,-117.5726667,2.01,2.64,ml,22,63,0.1563,0.15,ci,ci38465743,2019-07-06T16:45:13.246Z,"15km W of Searles Valley, CA",earthquake,0.25,0.69,0.135,28,automatic,ci,ci
2019-07-06T16:40:46.390Z,36.0835,-117.9003333,0.26,2.92,ml,13,265,0.2408,0.07,ci,ci38465735,2019-07-06T22:14:00.227Z,"6km NE of Coso Junction, CA",earthquake,1.09,31.61,0.196,25,automatic,ci,ci
2019-07-06T16:38:34.720Z,35.8118333,-117.632,7.84,2.65,ml,18,69,0.1081,0.19,ci,ci38465719,2019-07-06T16:42:28.722Z,"21km WNW of Searles Valley, CA",earthquake,0.4,1.37,0.065,4,automatic,ci,ci
2019-07-06T16:38:01.350Z,35.5953331,-117.3759995,3.92,3.46,ml,42,65,0.07081,0.18,ci,ci38465711,2019-07-07T16:40:34.134Z,"19km S of Trona, CA",earthquake,0.22,0.55,0.319,25,reviewed,ci,ci
2019-07-06T16:36:05.820Z,35.5705,-117.523,10.05,4.06,mlr,58,37,0.05207,0.17,ci,ci38465703,2019-07-07T16:38:24.109Z,"15km ESE of Ridgecrest, CA",earthquake,0.15,0.35,0.16,176,reviewed,ci,ci
2019-07-06T16:31:50.730Z,35.6795006,-117.5318298,4.69,3.06,ml,54,45,0.1088,0.18,ci,ci38465647,2019-07-06T18:55:55.537Z,"14km ENE of Ridgecrest, CA",earthquake,0.17,0.63,0.192,21,reviewed,ci,ci
2019-07-06T16:19:18.720Z,35.905,-117.6998333,7.92,2.5,ml,23,52,0.08534,0.15,ci,ci38465519,2019-07-06T16:23:13.429Z,"19km E of Little Lake, CA",earthquake,0.23,0.74,0.127,25,automatic,ci,ci
2019-07-06T16:16:54.750Z,35.7728333,-117.5875,2.46,2.46,ml,27,62,0.1486,0.18,ci,ci38465495,2019-07-06T16:28:06.420Z,"17km W of Searles Valley, CA",earthquake,0.28,1.53,0.112,25,automatic,ci,ci
2019-07-06T16:15:33.000Z,35.9101667,-117.6943333,2.51,2.6,ml,17,85,0.07939,0.21,ci,ci38465479,2019-07-06T16:19:21.434Z,"19km E of Little Lake, CA",earthquake,0.38,1.09,0.118,25,automatic,ci,ci
2019-07-06T16:12:25.210Z,35.6091652,-117.4148331,3.02,3.16,ml,56,46,0.04474,0.16,ci,ci38465447,2019-07-06T18:56:13.179Z,"18km S of Trona, CA",earthquake,0.17,0.35,0.228,24,reviewed,ci,ci
2019-07-06T16:10:10.240Z,36.0786667,-117.841835,0.6,3.11,ml,40,63,0.04024,0.19,ci,ci38465439,2019-07-06T21:12:56.304Z,"10km ENE of Coso Junction, CA",earthquake,0.22,0.35,0.203,25,reviewed,ci,ci
2019-07-06T16:08:07.320Z,35.7,-117.5415,9.58,2.67,ml,19,76,0.1304,0.15,ci,ci38465423,2019-07-06T21:12:41.720Z,"14km WSW of Searles Valley, CA",earthquake,0.26,0.94,0.146,8,automatic,ci,ci
2019-07-06T16:07:25.710Z,35.6860008,-117.5456696,2.93,3.37,ml,57,60,0.1203,0.14,ci,ci38465415,2019-07-06T21:12:31.609Z,"14km ENE of Ridgecrest, CA",earthquake,0.17,0.88,0.23,19,reviewed,ci,ci
2019-07-06T16:06:06.620Z,35.8351667,-117.6731667,5.21,2.56,ml,18,63,0.07912,0.2,ci,ci38465407,2019-07-06T16:10:02.715Z,"24km N of Ridgecrest, CA",earthquake,0.45,1.48,0.138,28,automatic,ci,ci
2019-07-06T16:02:34.230Z,35.6566667,-117.4806667,9.24,2.53,ml,29,64,0.07161,0.15,ci,ci38465375,2019-07-06T22:15:26.670Z,"14km SSW of Searles Valley, CA",earthquake,0.26,0.62,0.134,25,automatic,ci,ci
2019-07-06T16:01:08.230Z,35.5923347,-117.3939972,4.07,3.32,ml,66,25,0.05589,0.18,ci,ci38465367,2019-07-06T18:57:07.813Z,"19km S of Trona, CA",earthquake,0.17,0.58,0.236,22,reviewed,ci,ci
2019-07-06T15:59:29.270Z,35.8806648,-117.7006683,2.13,3.53,ml,50,40,0.08887,0.16,ci,ci38465351,2019-07-07T16:01:07.845Z,"20km ESE of Little Lake, CA",earthquake,0.19,0.43,0.248,22,reviewed,ci,ci
2019-07-06T15:49:16.960Z,35.9003333,-117.6826667,2.59,2.84,ml,25,53,0.0746,0.18,ci,ci38465255,2019-07-06T16:00:15.760Z,"21km E of Little Lake, CA",earthquake,0.3,0.52,0.158,25,automatic,ci,ci
2019-07-06T15:45:46.020Z,36.097168,-117.8278351,1.74,3.58,mw,51,34,0.0299,0.23,ci,ci38465239,2019-07-07T15:47:29.174Z,"12km ENE of Coso Junction, CA",earthquake,0.19,0.3,,6,reviewed,ci,ci
2019-07-06T15:45:10.890Z,36.1101667,-117.8831667,7.19,3.07,ml,5,240,0.02409,0.05,ci,ci38465231,2019-07-06T16:11:44.930Z,"9km NE of Coso Junction, CA",earthquake,0.65,0.34,0.301,49,reviewed,ci,ci
2019-07-06T15:42:54.690Z,35.8735,-117.6958333,4.81,2.45,ml,20,56,0.08571,0.19,ci,ci38465199,2019-07-06T15:46:46.999Z,"20km ESE of Little Lake, CA",earthquake,0.34,0.92,0.156,32,automatic,ci,ci
2019-07-06T15:40:44.810Z,35.807,-117.6426667,4.21,2.76,ml,28,51,0.09935,0.19,ci,ci38465183,2019-07-06T18:04:28.988Z,"21km N of Ridgecrest, CA",earthquake,0.26,0.95,0.141,26,automatic,ci,ci
2019-07-06T15:37:23.360Z,35.9336667,-117.698,1.82,2.71,ml,26,48,0.07818,0.19,ci,ci38465143,2019-07-06T15:48:14.700Z,"19km E of Little Lake, CA",earthquake,0.28,0.5,0.149,26,automatic,ci,ci
2019-07-06T15:36:41.830Z,35.5643349,-117.399498,2.86,2.46,ml,36,71,0.04855,0.19,ci,ci38465135,2019-07-06T21:11:30.346Z,"22km S of Trona, CA",earthquake,0.23,0.34,0.255,26,automatic,ci,ci
2019-07-06T15:32:43.790Z,35.8803329,-117.7083359,4.05,3.19,ml,48,39,0.08509,0.16,ci,ci38465087,2019-07-06T18:58:13.850Z,"19km ESE of Little Lake, CA",earthquake,0.18,0.54,0.204,24,reviewed,ci,ci
2019-07-06T15:30:49.940Z,35.6931648,-117.5540009,8.29,3.35,ml,61,44,0.1301,0.15,ci,ci38465063,2019-07-06T18:57:57.337Z,"14km NE of Ridgecrest, CA",earthquake,0.16,0.63,0.208,19,reviewed,ci,ci
2019-07-06T15:29:53.470Z,35.8636667,-117.6981667,7.36,2.73,ml,24,56,0.07722,0.2,ci,ci38465039,2019-07-06T15:33:38.846Z,"20km ESE of Little Lake, CA",earthquake,0.34,1.24,0.184,26,automatic,ci,ci
2019-07-06T15:29:42.800Z,35.8605,-117.6946667,10.25,2.55,ml,12,100,0.07708,0.17,ci,ci38465047,2019-07-06T15:33:42.701Z,"21km ESE of Little Lake, CA",earthquake,0.5,0.79,0.103,3,automatic,ci,ci
2019-07-06T15:29:19.950Z,35.8785,-117.7181667,3.65,2.72,ml,24,53,0.07944,0.17,ci,ci38465031,2019-07-06T15:33:01.812Z,"18km ESE of Little Lake, CA",earthquake,0.24,0.79,0.194,25,automatic,ci,ci
2019-07-06T15:27:22.510Z,35.7715,-117.5895,12.49,2.61,ml,16,79,0.1473,0.19,ci,ci38465007,2019-07-06T21:11:20.549Z,"17km W of Searles Valley, CA",earthquake,0.38,1.07,0.154,25,automatic,ci,ci
2019-07-06T15:25:58.270Z,35.711,-117.5648333,0.72,2.83,ml,22,58,0.1497,0.21,ci,ci38464991,2019-07-06T21:18:35.891Z,"14km NE of Ridgecrest, CA",earthquake,0.31,0.77,0.12,24,automatic,ci,ci
2019-07-06T15:23:28.590Z,35.8458328,-117.6636658,8.15,3.15,ml,44,46,0.09027,0.24,ci,ci38464943,2019-07-06T18:58:20.857Z,"24km ESE of Little Lake, CA",earthquake,0.27,0.88,0.21,7,reviewed,ci,ci
2019-07-06T15:22:26.680Z,35.9016685,-117.7358322,2.34,3.46,ml,47,41,0.08174,0.17,ci,ci38464927,2019-07-07T15:23:51.853Z,"16km ESE of Little Lake, CA",earthquake,0.17,0.32,0.273,21,reviewed,ci,ci
2019-07-06T15:22:02.200Z,35.7125,-117.561,1.9,2.64,ml,19,72,0.1493,0.18,ci,ci38464919,2019-07-06T15:25:52.611Z,"14km NE of Ridgecrest, CA",earthquake,0.25,0.54,0.159,25,automatic,ci,ci
2019-07-06T15:21:07.830Z,36.1135,-117.8758333,6.33,2.65,ml,24,56,0.01746,0.14,ci,ci38464911,2019-07-06T15:32:10.320Z,"10km NE of Coso Junction, CA",earthquake,0.27,0.49,0.221,25,automatic,ci,ci
2019-07-06T15:19:53.400Z,35.8893333,-117.7265,3.99,2.84,ml,23,55,0.08642,0.19,ci,ci38464895,2019-07-06T15:23:43.560Z,"17km ESE of Little Lake, CA",earthquake,0.3,0.82,0.266,26,automatic,ci,ci
2019-07-06T15:19:15.470Z,35.9081667,-117.6913333,2.05,2.48,ml,18,52,0.07777,0.16,ci,ci38464887,2019-07-06T23:19:04.792Z,"20km E of Little Lake, CA",earthquake,0.26,0.47,0.134,25,automatic,ci,ci
2019-07-06T15:12:01.460Z,35.651165,-117.5626678,3.6,3.08,ml,60,43,0.1042,0.17,ci,ci38464839,2019-07-06T21:09:54.690Z,"11km ENE of Ridgecrest, CA",earthquake,0.16,0.64,0.193,23,reviewed,ci,ci
2019-07-06T15:11:09.950Z,35.934,-117.7241667,2.33,2.77,ml,15,55,0.07743,0.18,ci,ci38464831,2019-07-06T15:14:55.537Z,"16km E of Little Lake, CA",earthquake,0.37,0.52,0.076,27,automatic,ci,ci
2019-07-06T15:10:51.400Z,35.876,-117.5936667,0.03,2.87,ml,14,67,0.196,0.33,ci,ci38464823,2019-07-06T15:14:51.032Z,"21km NW of Searles Valley, CA",earthquake,0.74,31.61,0.143,27,automatic,ci,ci
2019-07-06T15:10:27.690Z,35.8778343,-117.7174988,2.97,2.82,ml,43,39,0.07912,0.2,ci,ci38464815,2019-07-06T15:14:17.028Z,"18km ESE of Little Lake, CA",earthquake,0.22,0.49,0.113,6,automatic,ci,ci
2019-07-06T15:09:15.280Z,35.8833351,-117.7243347,3.78,3.3,ml,48,39,0.08156,0.17,ci,ci38464799,2019-07-06T18:59:33.647Z,"18km ESE of Little Lake, CA",earthquake,0.18,0.54,0.218,23,reviewed,ci,ci
2019-07-06T15:08:22.030Z,35.6623344,-117.4701691,5.27,3.04,ml,46,65,0.07595,0.27,ci,ci38464791,2019-07-06T19:00:03.457Z,"13km SSW of Searles Valley, CA",earthquake,0.24,1.14,0.243,27,reviewed,ci,ci
2019-07-06T15:07:06.010Z,35.6676674,-117.5168304,6.94,3.3,ml,60,45,0.09241,0.17,ci,ci38464775,2019-07-06T18:59:52.441Z,"15km SW of Searles Valley, CA",earthquake,0.17,0.62,0.224,18,reviewed,ci,ci
2019-07-06T15:06:08.860Z,35.8806667,-117.7208333,3.12,2.66,ml,19,56,0.08036,0.14,ci,ci38464767,2019-07-06T15:09:46.515Z,"18km ESE of Little Lake, CA",earthquake,0.23,0.87,0.143,24,automatic,ci,ci
2019-07-06T14:55:46.450Z,35.7986667,-117.628,2.55,2.79,ml,19,70,0.1384,0.13,ci,ci38464639,2019-07-06T19:13:47.409Z,"20km NNE of Ridgecrest, CA",earthquake,0.23,0.96,0.156,27,automatic,ci,ci
2019-07-06T14:55:25.690Z,35.8165,-117.6268333,2.12,2.5,ml,23,53,0.1125,0.19,ci,ci38464631,2019-07-06T15:06:25.760Z,"21km WNW of Searles Valley, CA",earthquake,0.26,0.63,0.176,25,automatic,ci,ci
2019-07-06T14:45:32.710Z,35.8753333,-117.6963333,9.23,2.46,ml,14,52,0.08146,0.08,ci,ci38464559,2019-07-07T03:19:39.532Z,"20km ESE of Little Lake, CA",earthquake,0.17,0.41,0.21,22,reviewed,ci,ci
2019-07-06T14:44:17.260Z,35.9496667,-117.6913333,1.61,2.52,ml,17,52,0.07406,0.15,ci,ci38464551,2019-07-06T14:48:06.487Z,"19km E of Little Lake, CA",earthquake,0.3,0.46,0.136,25,automatic,ci,ci
2019-07-06T14:41:16.560Z,35.833,-117.6618333,1.2,2.45,ml,22,48,0.08723,0.18,ci,ci38464527,2019-07-06T14:52:11.140Z,"24km N of Ridgecrest, CA",earthquake,0.29,0.6,0.18,25,automatic,ci,ci
2019-07-06T14:40:08.910Z,35.6718333,-117.5161667,6.74,2.74,ml,28,62,0.09583,0.18,ci,ci38464519,2019-07-06T21:05:41.776Z,"15km SW of Searles Valley, CA",earthquake,0.28,0.93,0.071,25,automatic,ci,ci
2019-07-06T14:38:49.400Z,35.7626667,-117.6166667,1.11,2.53,ml,23,60,0.1289,0.21,ci,ci38464511,2019-07-06T14:50:04.720Z,"17km NNE of Ridgecrest, CA",earthquake,0.32,0.77,0.12,26,automatic,ci,ci
2019-07-06T14:35:26.240Z,36.0775,-117.5591667,18.77,2.54,ml,13,115,0.06008,0.29,ci,ci38464471,2019-07-06T19:09:45.481Z,"35km ENE of Little Lake, CA",earthquake,1.08,1.51,0.172,27,automatic,ci,ci
2019-07-06T14:33:30.680Z,35.6344986,-117.4318314,2.85,3.12,ml,32,88,0.05391,0.2,ci,ci38464447,2019-07-06T21:05:31.838Z,"15km S of Searles Valley, CA",earthquake,0.28,0.52,0.257,23,reviewed,ci,ci
2019-07-06T14:33:18.090Z,35.7883333,-117.6045,0.19,2.72,ml,19,58,0.1319,0.32,ci,ci38464439,2019-07-06T14:37:09.515Z,"18km W of Searles Valley, CA",earthquake,0.54,31.61,0.171,23,automatic,ci,ci
2019-07-06T14:31:20.360Z,35.8055,-117.3788333,0.35,2.51,ml,11,186,0.2228,0.3,ci,ci38464399,2019-07-06T14:35:15.948Z,"5km N of Trona, CA",earthquake,1.46,31.61,0.16,5,automatic,ci,ci
2019-07-06T14:31:00.490Z,35.8775,-117.6976667,8.46,2.49,ml,20,55,0.08783,0.17,ci,ci38464391,2019-07-06T21:05:00.334Z,"20km ESE of Little Lake, CA",earthquake,0.3,0.96,0.197,27,automatic,ci,ci
2019-07-06T14:30:07.680Z,35.8163338,-117.633667,6.38,3.03,ml,51,51,0.1069,0.25,ci,ci38464383,2019-07-06T21:04:37.166Z,"21km WNW of Searles Valley, CA",earthquake,0.2,0.76,0.206,21,reviewed,ci,ci
2019-07-06T14:25:36.314Z,69.7775,-15.5786,10,4.4,mb,,67,5.52,1.12,us,us70004csc,2019-07-06T16:13:46.040Z,"254km ESE of Ittoqqortoormiit, Greenland",earthquake,10.1,1.9,0.073,55,reviewed,us,us
2019-07-06T14:25:05.330Z,35.9118333,-117.7166667,4.1,2.64,ml,12,105,0.09015,0.14,ci,ci38464327,2019-07-06T14:29:00.785Z,"17km E of Little Lake, CA",earthquake,0.36,0.71,0.159,29,automatic,ci,ci
2019-07-06T14:24:35.150Z,35.9335,-117.7468333,7.38,2.79,ml,26,46,0.05965,0.2,ci,ci38464319,2019-07-06T14:35:27.560Z,"14km E of Little Lake, CA",earthquake,0.31,1.05,0.157,25,automatic,ci,ci
2019-07-06T14:20:59.720Z,35.6528333,-117.5165,10.88,2.56,ml,20,65,0.07961,0.18,ci,ci38464311,2019-07-06T14:24:50.756Z,"15km ENE of Ridgecrest, CA",earthquake,0.3,0.58,0.196,26,automatic,ci,ci
2019-07-06T14:19:52.470Z,35.7063333,-117.526,4.02,2.64,ml,26,60,0.1304,0.15,ci,ci38464295,2019-07-06T14:30:22.650Z,"13km WSW of Searles Valley, CA",earthquake,0.23,0.87,0.137,25,automatic,ci,ci
2019-07-06T14:12:57.499Z,69.9246,-15.5565,10,4.6,mb,,55,5.656,1.23,us,us70004crl,2019-07-06T16:08:00.040Z,"250km ESE of Ittoqqortoormiit, Greenland",earthquake,9.1,1.9,0.036,233,reviewed,us,us
2019-07-06T14:11:43.740Z,35.627,-117.45,1.72,2.7,ml,19,90,0.04162,0.21,ci,ci38464223,2019-07-06T14:15:40.666Z,"16km SSW of Searles Valley, CA",earthquake,0.41,0.61,0.065,2,automatic,ci,ci
2019-07-06T14:11:22.600Z,35.8071667,-117.6396667,7.99,2.61,ml,19,60,0.1018,0.21,ci,ci38464215,2019-07-06T14:15:14.912Z,"21km N of Ridgecrest, CA",earthquake,0.45,1.43,0.176,27,automatic,ci,ci
2019-07-06T14:09:35.280Z,35.9085,-117.7495,7.76,2.79,ml,26,48,0.06876,0.21,ci,ci38464199,2019-07-06T14:20:07.490Z,"14km ESE of Little Lake, CA",earthquake,0.37,1.03,0.147,24,automatic,ci,ci
2019-07-06T14:05:32.540Z,35.8756667,-117.6968333,4.45,2.72,ml,24,55,0.08684,0.18,ci,ci38464159,2019-07-06T14:16:32.960Z,"20km ESE of Little Lake, CA",earthquake,0.28,0.77,0.14,25,automatic,ci,ci
2019-07-06T13:59:21.040Z,35.939,-117.7051667,1.3,2.82,ml,16,58,0.08403,0.13,ci,ci38464087,2019-07-06T14:04:36.931Z,"18km E of Little Lake, CA",earthquake,0.23,0.36,0.128,27,automatic,ci,ci
2019-07-06T13:58:01.100Z,35.8133333,-117.6455,3.75,2.59,ml,28,50,0.09715,0.21,ci,ci38464071,2019-07-06T14:08:48.940Z,"22km N of Ridgecrest, CA",earthquake,0.27,1.06,0.139,27,automatic,ci,ci
2019-07-06T13:57:12.260Z,35.9385,-117.6808333,-0.12,2.82,ml,12,101,0.06428,0.27,ci,ci38464063,2019-07-06T14:01:18.700Z,"20km E of Little Lake, CA",earthquake,0.59,31.61,0.23,26,automatic,ci,ci
2019-07-06T13:55:51.170Z,35.8631668,-117.7030029,6.99,3.54,mw,55,40,0.07414,0.18,ci,ci38464047,2019-07-07T13:57:08.327Z,"20km ESE of Little Lake, CA",earthquake,0.19,0.48,,6,reviewed,ci,ci
2019-07-06T13:54:51.720Z,35.8873333,-117.7213333,2.95,2.73,ml,24,52,0.0862,0.18,ci,ci38464031,2019-07-06T14:05:39.550Z,"18km ESE of Little Lake, CA",earthquake,0.3,1.4,0.167,25,automatic,ci,ci
2019-07-06T13:51:20.170Z,35.8691667,-117.708,9.62,2.51,ml,15,59,0.07612,0.1,ci,ci38463983,2019-07-06T13:55:18.214Z,"19km ESE of Little Lake, CA",earthquake,0.26,0.74,0.076,23,automatic,ci,ci
2019-07-06T13:50:57.790Z,35.8726667,-117.6881667,2.06,2.66,ml,25,56,0.08932,0.2,ci,ci38463975,2019-07-06T14:01:31.470Z,"21km ESE of Little Lake, CA",earthquake,0.29,0.52,0.116,25,automatic,ci,ci
2019-07-06T13:49:42.490Z,35.6733333,-117.4933333,2.72,2.55,ml,24,64,0.09028,0.14,ci,ci38463967,2019-07-06T21:04:05.241Z,"13km SW of Searles Valley, CA",earthquake,0.23,0.54,0.165,26,automatic,ci,ci
2019-07-06T13:45:30.250Z,35.8905,-117.6718333,9.18,2.85,ml,23,52,0.07263,0.18,ci,ci38463927,2019-07-06T13:49:24.666Z,"22km ESE of Little Lake, CA",earthquake,0.29,0.73,0.167,24,automatic,ci,ci
2019-07-06T13:45:19.100Z,35.6263333,-117.4265,7.74,2.6,ml,16,99,0.04926,0.13,ci,ci38463919,2019-07-06T13:48:53.694Z,"16km S of Searles Valley, CA",earthquake,0.3,0.54,0.141,7,automatic,ci,ci
2019-07-06T13:43:18.770Z,35.6176682,-117.4788361,7.36,3.64,mw,62,39,0.03393,0.16,ci,ci38463911,2019-07-07T13:44:46.784Z,"18km E of Ridgecrest, CA",earthquake,0.17,0.53,,4,reviewed,ci,ci
2019-07-06T13:41:42.790Z,35.5873337,-117.4228363,5.8,3.17,ml,63,26,0.0321,0.2,ci,ci38463903,2019-07-06T23:14:21.127Z,"20km SSW of Trona, CA",earthquake,0.18,0.48,0.314,24,reviewed,ci,ci
2019-07-06T13:39:52.790Z,35.5525,-117.4301667,2.58,2.88,ml,16,95,0.04281,0.2,ci,ci38463887,2019-07-06T23:14:31.522Z,"24km ESE of Ridgecrest, CA",earthquake,0.32,0.38,0.146,26,automatic,ci,ci
2019-07-06T13:38:49.690Z,35.6793333,-117.516,0.2,2.47,ml,19,81,0.1025,0.23,ci,ci38463863,2019-07-06T13:42:44.659Z,"14km SW of Searles Valley, CA",earthquake,0.37,31.61,0.141,27,automatic,ci,ci
2019-07-06T13:36:26.860Z,35.8623352,-117.6848297,7.45,3.43,ml,47,43,0.08432,0.21,ci,ci38463831,2019-07-06T19:02:25.925Z,"22km ESE of Little Lake, CA",earthquake,0.22,0.65,0.27,19,reviewed,ci,ci
2019-07-06T13:34:46.240Z,35.8995018,-117.6900024,0.85,3.23,ml,41,38,0.08026,0.23,ci,ci38463807,2019-07-06T19:41:02.331Z,"20km ESE of Little Lake, CA",earthquake,0.27,0.47,0.172,22,reviewed,ci,ci
2019-07-06T13:33:57.860Z,35.7483333,-117.5713333,3.8,2.48,ml,15,84,0.07055,0.15,ci,ci38463799,2019-07-06T13:37:42.874Z,"15km W of Searles Valley, CA",earthquake,0.32,1.26,0.106,6,automatic,ci,ci
2019-07-06T13:32:59.560Z,35.6744995,-117.487999,1.31,3.65,mw,55,38,0.09029,0.2,ci,ci38463791,2019-07-07T13:34:24.244Z,"13km SW of Searles Valley, CA",earthquake,0.18,0.42,,7,reviewed,ci,ci
2019-07-06T13:32:33.470Z,35.889,-117.7156667,6.34,2.59,ml,23,49,0.08968,0.16,ci,ci38463775,2019-07-06T13:43:48.070Z,"18km ESE of Little Lake, CA",earthquake,0.25,0.73,0.188,25,automatic,ci,ci
2019-07-06T13:30:07.160Z,36.1155,-117.8421667,2.4,2.68,ml,17,49,0.01049,0.21,ci,ci38463759,2019-07-06T13:33:57.767Z,"12km NE of Coso Junction, CA",earthquake,0.34,0.43,0.138,26,automatic,ci,ci
2019-07-06T13:29:01.930Z,35.859,-117.6408333,1.41,2.56,ml,18,57,0.0557,0.26,ci,ci38463743,2019-07-06T13:32:48.760Z,"24km WNW of Searles Valley, CA",earthquake,0.5,0.94,0.125,27,automatic,ci,ci
2019-07-06T13:28:31.230Z,35.678,-117.4806667,1.12,2.59,ml,19,94,0.09253,0.27,ci,ci38463735,2019-07-06T21:02:21.736Z,"12km SW of Searles Valley, CA",earthquake,0.45,0.91,0.119,27,automatic,ci,ci
2019-07-06T13:27:38.700Z,35.7088333,-117.5606667,0.96,2.92,ml,26,58,0.1108,0.21,ci,ci38463727,2019-07-06T13:38:41.430Z,"14km NE of Ridgecrest, CA",earthquake,0.27,0.63,0.174,25,automatic,ci,ci
2019-07-06T13:25:45.010Z,35.9015,-117.7411667,0.11,2.51,ml,22,48,0.07837,0.29,ci,ci38463711,2019-07-06T19:08:35.729Z,"15km ESE of Little Lake, CA",earthquake,0.45,31.61,0.126,25,automatic,ci,ci
2019-07-06T13:24:27.310Z,35.8718333,-117.696,3.97,2.79,ml,27,48,0.08437,0.18,ci,ci38463703,2019-07-06T13:35:36.250Z,"20km ESE of Little Lake, CA",earthquake,0.24,0.71,0.161,25,automatic,ci,ci
2019-07-06T13:17:39.580Z,35.8823333,-117.6971667,8.59,2.82,ml,23,48,0.0919,0.17,ci,ci38463639,2019-07-06T13:28:24.050Z,"20km ESE of Little Lake, CA",earthquake,0.27,0.79,0.168,27,automatic,ci,ci
